개방서비스명,상세영업상태명,도로명전체주소,도로명우편번호,사업장명,좌표정보x,좌표정보y
물류창고업체,영업중,"경기도 군포시 번영로 82, 한국복합물류(주) 관리동 N,Q동 (부곡동)",15878,롯데글로벌로지스(주),194561.6215,425384.771
물류창고업체,영업중,"경기도 군포시 번영로 82-1, 한국복합물류(주) A동 (부곡동)",15878,씨제이대한통운 주식회사,194561.6215,425384.771
물류창고업체,영업중,"경기도 군포시 번영로 82, 한국복합물류(주) 관리동 G-2동 1층 (부곡동)",15878,성화기업택배 주식회사,194561.6215,425384.771
물류창고업체,영업중,경기도 평택시 청북읍 서해로 1491-21,17799,쿠팡로지스틱스서비스 유한회사,194611.6088,391668.5733
물류창고업체,영업중,경기도 화성시 양감면 두머리길 37-10,18631,엠에스로지스,194695.3694,399789.3038
물류창고업체,영업중,경기도 안양시 동안구 안양천동로 60 (호계동),431-836,영인에스엔 주식회사,194758.0354,431429.9296
물류창고업체,영업중,경기도 화성시 향남읍 서봉로 485-25,18589,(주)이지메디컴,194930.719,402249.2405
물류창고업체,영업중,"경기도 안양시 동안구 시민대로110번길 20, 2,3,5층 (호계동)",14079,주식회사 새로고침,195140.2873,431530.3351
물류창고업체,영업중,"경기도 안양시 동안구 시민대로110번길 20, 삼성출판사 3,4층 (호계동)",14079,주식회사 새로고침,195140.2873,431530.3351
물류창고업체,영업중,"경기도 평택시 청북읍 청북로 175, 백제약품평택물류센터",17811,백제약품 주식회사,195267.3829,394749.2989
물류창고업체,영업중,"경기도 의왕시 철도박물관로 66, 의왕역 (삼동)",16081,한국철도공사(의왕 철강창고),195375.3383,424277.4986
물류창고업체,영업중,경기도 평택시 오성면 오성산단1로 131,17818,주식회사 복산나이스,195388.6214,391863.3099
물류창고업체,영업중,경기도 평택시 오성면 오성산단1로 131 (주)한국초저온평택 C동 1ㆍ3층,17818,주식회사 한국초저온평택,195388.6214,391863.3099
물류창고업체,영업중,충청남도 아산시 영인면 영인로 180,31432,중부물류센터(주),195429.557,373626.3035
물류창고업체,영업중,경기도 군포시 공단로140번길 28 (당정동),15847,(주)지에스리테일,195498.2353,428349.479
물류창고업체,영업중,"경기도 의왕시 가나무로 201, 세아엘엔에스 (이동)",16078,한국철도공사(오봉 철강창고 21동),195514.6618,426265.3523
물류창고업체,영업중,"경기도 의왕시 가나무로 201, 세아엘엔에스 (이동)",16078,한국철도공사,195514.6618,426265.3523
물류창고업체,영업중,경기도 군포시 공단로36번길 1 (당정동),15850,씨제이대한통운(주),195564.4024,427486.1512
물류창고업체,영업중,"경기도 의왕시 가나무로 137, 성신양회 (이동)",16078,한국철도공사(오봉 철강창고 20동),195745.0862,426404.6041
물류창고업체,영업중,전라남도 담양군 월산면 도개안길 69-15,517-831,담양농협 월산지점,195929.9064,204560.5605
물류창고업체,영업중,경기도 화성시 양감면 초록로 103,18632,(주)한익스프레스,195959.0361,397356.5728
물류창고업체,영업중,충청남도 아산시 영인면 아산호로 352,31402,(주)삼영유엘에스,195975.8334,376787.467
물류창고업체,영업중,"경기도 의왕시 오봉산단3로 60, 의왕 물류센터 6층 (삼동)",16079,롯데글로벌로지스(주) 의왕K-7상온센터,195977.2471,425439.3314
물류창고업체,영업중,"경기도 의왕시 오봉산단3로 60, 의왕 물류센터 6층 (삼동)",16079,(주)인스파트너스,195977.2471,425439.3314
물류창고업체,영업중,"경기도 의왕시 오봉산단3로 60, 의왕 물류센터 5층 (삼동)",16079,쿠팡로지스틱스서비스 유한회사,195977.2471,425439.3314
물류창고업체,영업중,"경기도 의왕시 오봉산단3로 60, 의왕 물류센터 4층 (삼동)",16079,(주)컬리넥스트마일,195977.2471,425439.3314
물류창고업체,영업중,"전북특별자치도 익산시 옛둑2길 84 (동산동, 동익산역)",54679,삼익물류(주),196032.8995,269000.0909
물류창고업체,영업중,전북특별자치도 익산시 함열읍 익산대로78길 313,54526,주식회사 하림산업,196137.9988,281211.4175
물류창고업체,영업중,경기도 평택시 청북읍 청오로 405-10,17797,삼광창고,196196.3705,392492.5804
물류창고업체,영업중,"경기도 의왕시 고산로 86 (고천동, 롯데제과 의왕물류창고)",16073,롯데글로벌로지스(주),196576.6977,427772.0228
물류창고업체,영업중,충청남도 아산시 신창면 남성길 239,31529,삼성전자로지텍(주),196788.6845,366232.36
물류창고업체,영업중,전라남도 담양군 봉산면 연산길 77,517-851,김해창고,197054.5179,197046.3308
물류창고업체,영업중,충청남도 아산시 염치읍 아산로 624,31442,롯데글로벌로지스(주),197162.1925,369979.1174
물류창고업체,영업중,충청남도 아산시 염치읍 아산로 624,31442,(주)비지에프로지스,197162.1925,369979.1174
물류창고업체,영업중,"경기도 안양시 동안구 흥안대로439번길 30, 안양물류센터 4층~7층 (관양동)",14058,쿠팡로지스틱스 유한회사,197508.1507,432460.0214
물류창고업체,영업중,"경기도 안양시 동안구 흥안대로439번길 30, 1층 (관양동)",14058,용마로지스 주식회사,197508.1507,432460.0214
물류창고업체,영업중,전북특별자치도 김제시 백구면 공술길 188,54330,주식회사 지엠프레시,197828.5711,263691.0114
물류창고업체,영업중,경기도 양주시 광적면 광적로155번길 12,11414,롯데글로벌로지스(주),197846.6759,481028.6221
물류창고업체,영업중,경기도 양주시 장흥면 가마골로 70-67,482-812,대상주식회사,198124.2191,469197.5829
물류창고업체,영업중,경기도 양주시 장흥면 호국로 609,11521,쿠팡로지스틱스 유한회사,198304.3475,468644.4122
물류창고업체,영업중,경기도 화성시 양감면 토성로 624,18629,주식회사 태성상사,198393.7536,400361.9055
물류창고업체,영업중,충청남도 아산시 염치읍 염치로95번길 2,336-812,(주) 엘엑스판토스,198396.7391,368180.4665
물류창고업체,영업중,전라남도 화순군 이양면 이양로 85,519-863,이양청풍농업협동조합,198854.5412,154203.8001
물류창고업체,영업중,경기도 화성시 정남면 만년로 697-18,18516,쿠팡로지스틱스서비스 유한회사,198941.139,409007.9893
물류창고업체,영업중,전북특별자치도 김제시 금산면 금평로 313,54347,주식회사 한국로지스풀,198952.6361,247192.1366
물류창고업체,영업중,전북특별자치도 김제시 금산면 금평로 313,54347,롯데글로벌로지스(주),198952.6361,247192.1366
물류창고업체,영업중,전북특별자치도 김제시 금산면 금평로 313,54347,머스크컨트랙트로지스틱스코리아(유),198952.6361,247192.1366
물류창고업체,영업중,경기도 양주시 백석읍 양주산성로 572,11510,㈜비지에프로지스,199142.8963,476142.5622
물류창고업체,영업중,전북특별자치도 김제시 백구면 번영로 2852,54329,오뚜기물류서비스(주),199640.6265,264059.1142
물류창고업체,영업중,경기도 화성시 안녕남로 181 (안녕동),18364,씨제이대한통운(주),199874.3701,410641.9692
물류창고업체,영업중,경기도 화성시 안녕남로 181 (안녕동),18364,삼성전자로지텍,199874.3701,410641.9692
물류창고업체,영업중,전라남도 담양군 담양읍 에코산단3로 8,57309,주식회사 오병이어,200455.507,204942.408
물류창고업체,영업중,충청남도 아산시 염치읍 충무로358번길 11,,아산원예농업협동조합,200539.3127,367908.3884
물류창고업체,영업중,전북특별자치도 익산시 석암로13길 59 (팔봉동),54587,동원로엑스(주),200651.4525,272437.7848
물류창고업체,영업중,충청남도 아산시 영인면 신정리길 180,31422,(주)하나로티앤에스,200790.4512,375134.6685
물류창고업체,영업중,경기도 화성시 정남면 가장로 285,18512,(주)에이치원메디,201064.8686,407039.8655
물류창고업체,영업중,"전북특별자치도 익산시 석암로17길 54, 한솔홈데코익산공장 (팔봉동)",54583,한솔로지스유 주식회사,201604.9148,273149.3777
물류창고업체,영업중,"경기도 화성시 정남면 정남산단로 9, 5층",18514,(주)새로고침 동탄지점,202019.2861,404386.6937
물류창고업체,영업중,경기도 화성시 정남면 정남산단로 9,18514,(주)SPL,202019.2861,404386.6937
물류창고업체,영업중,"경기도 평택시 서탄면 서탄로 470-35, 그린써브 주식회사",17704,그린써브 주식회사,202355.0706,402139.3181
물류창고업체,영업중,"경기도 평택시 서탄면 서탄로 395-17, 지하1층",17701,동원로엑스(주),202408.0812,401495.1582
물류창고업체,영업중,경기도 평택시 서탄면 서탄로 363,451-852,한국쓰리엠(주),202576.0986,401421.5971
물류창고업체,영업중,전북특별자치도 전주시 덕진구 번영로 200 (원동),54802,북전주농업협동조합,202682.3518,263774.8152
물류창고업체,영업중,경기도 양주시 은현면 은현로312번길 303,11426,씨제이대한통운(주),202807.4174,488261.4544
물류창고업체,영업중,경기도 평택시 서탄면 발안로 1198-8,17703,티아이로지스 주식회사,202918.9035,403489.0599
물류창고업체,영업중,경기도 평택시 서탄면 발안로 1198-5,17703,로지스팟 주식회사,203083.2425,403628.6469
물류창고업체,영업중,"경기도 평택시 서탄면 발안로 1198-5, 일양물류 1센터 2동 1층",17703,퀴네앤드나겔(주),203083.2425,403628.6469
물류창고업체,영업중,경기도 평택시 서탄면 발안로 1198-5,17703,쿠팡로지스틱스서비스 유한회사,203083.2425,403628.6469
물류창고업체,영업중,전라남도 담양군 대덕면 남대덕로 1109,517-892,동원로엑스(주),203552.5824,194263.0961
물류창고업체,영업중,충청남도 공주시 탄천면 금백로 1299,32611,롯데하이마트(주) 서부물류센터,203580.771,311588.7381
물류창고업체,영업중,경기도 의정부시 호암로 213 (호원동),11639,쿠팡로지스틱스서비스 유한회사,203927.8315,468599.3613
물류창고업체,영업중,경기도 평택시 서탄면 사리길 53,451-852,조일물류(주),204010.7665,400832.7923
물류창고업체,영업중,경기도 양주시 은현면 화합로 1187,11429,㈜한진,204080.382,483000.2491
물류창고업체,영업중,,,연일정미소,204202.7958,502893.931
물류창고업체,영업중,경기도 양주시 평화로1597번길 41-1 (회정동),11439,씨제이대한통운㈜,204255.9303,481033.9119
물류창고업체,영업중,경기도 양주시 평화로1599번길 37-7 (회정동),11439,삼진창고,204554.7985,481205.9925
물류창고업체,영업중,전북특별자치도 익산시 금마면 제석사지로 21 (삼성물류센타),54572,삼성전자로지텍(주),205071.7272,275944.4556
물류창고업체,영업중,"경기도 오산시 수목원로88번길 33, 클라우드 M캠퍼스 오산 LOGIPOLIS 물류센터 (가수동)",18126,씨제이대한통운㈜,205104.899,404639.4067
물류창고업체,영업중,"경기도 오산시 수목원로88번길 33, 클라우드 M캠퍼스 오산 LOGIPOLIS 물류센터 (가수동)",18126,㈜GS네트웍스 신오산지점,205104.899,404639.4067
물류창고업체,영업중,"경기도 오산시 수목원로88번길 33, 클라우드 M캠퍼스 오산 LOGIPOLIS 물류센터 (가수동)",18126,(주)지에스네트웍스 신오산지점,205104.899,404639.4067
물류창고업체,영업중,"경기도 오산시 황새로 109 (누읍동, 드림포워드킴스클럽물류센타)",18126,(주)이지메디컴,205163.1275,403879.8578
물류창고업체,영업중,경기도 평택시 진위면 서탄로 33,17706,영풍제지(주) 물류창고,205175.1987,400094.6084
물류창고업체,영업중,전북특별자치도 전주시 덕진구 정암길 23 (장동),54810,(주)한진 전주지점,205292.3106,262396.6652
물류창고업체,영업중,경기도 양주시 화합로1402번길 54 (덕정동),11451,(주)셀프스토리지,205654.9543,481841.7054
물류창고업체,영업중,"경기도 평택시 진위면 경기대로 1952, 롯데제과(주)평택공장",17713,롯데글로벌로지스(주),205787.7982,401787.3389
물류창고업체,영업중,경기도 평택시 진위면 경기대로 2038,451-862,(주)티제이팜,205883.2216,402702.3535
물류창고업체,영업중,"경기도 오산시 오산로 149, 오산물류센터 8층 806호 (오산동)",18137,세바코리아 주식회사 오산 제2물류센터,205901.0477,404431.0158
물류창고업체,영업중,경기도 오산시 오산로 149 (오산동),18137,롯데글로벌로지스(주),205912.8984,404249.2093
물류창고업체,영업중,"경기도 오산시 오산로 149, 켄달스퀘어 오산DC (오산동)",18137,아워박스㈜,205912.8984,404249.2093
물류창고업체,영업중,경기도 오산시 오산로 149 (오산동),18137,로지스팟한록(주),205912.8984,404249.2093
물류창고업체,영업중,"경기도 오산시 오산로 149, B2층 D-8호 (오산동)",18137,(주)이랜드팜앤푸드,205912.8984,404249.2093
물류창고업체,영업중,경기도 수원시 영통구 삼성로 318 (원천동),443-822,씨제이대한통운(주)(택배시설),206017.7555,418297.1171
물류창고업체,영업중,경기도 수원시 영통구 삼성로 318 (원천동),443-822,씨제이대한통운(주)(창고시설),206017.7555,418297.1171
물류창고업체,영업중,경기도 양주시 청담로 215 (고암동),11458,쿠팡로지스틱스서비스 유한회사,206041.6177,479673.3801
물류창고업체,영업중,경기도 평택시 진위면 진위2산단로 45 (주)서브원,17708,(주)서브원,206196.8806,402311.918
물류창고업체,영업중,"경기도 평택시 진위면 진위2산단로 45, 서브원중앙HUB",17708,주식회사 엘엑스판토스,206196.8806,402311.918
물류창고업체,영업중,"경기도 평택시 진위면 진위서로 76, 1층",17714,매일유업 주식회사,206264.6557,400616.7543
물류창고업체,영업중,"경기도 평택시 진위면 진위서로 63, 매일유업(주)평택공장 H동",17714,매일유업 주식회사,206271.8858,400867.6146
물류창고업체,영업중,경기도 양주시 부흥로 1818-11 (광사동),11489,씨제이대한통운(주),206273.6523,476085.4619
물류창고업체,영업중,경기도 양주시 부흥로1907번길 7-27 (광사동),11488,쿠팡로지스틱스서비스 유한회사,206457.8517,476898.4016
물류창고업체,영업중,경기도 평택시 산단로64번길 82 (모곡동),459-040,(주)한진,206506.326,392155.5107
물류창고업체,영업중,경기도 평택시 산단로16번길 43 (모곡동),17746,롯데글로벌로지스(주),206539.4556,392640.3138
물류창고업체,영업중,경기도 오산시 경기대로 78-26 (갈곶동),447-310,(주)일양종합물류,206771.7147,403090.2584
물류창고업체,영업중,"경기도 오산시 경기대로 78-26, 한국알프스물류주식회사 c동 (갈곶동)",18145,한국알프스물류주식회사,206771.7147,403090.2584
물류창고업체,영업중,경기도 오산시 경기대로 78-26 (주)일양종합물류 (갈곶동),18145,㈜세바로지스틱스코리아,206771.7147,403090.2584
물류창고업체,영업중,경기도 양주시 칠봉산로 206 (봉양동),11448,쿠팡로지스틱스 유한회사,206782.7417,483376.6875
물류창고업체,영업중,전북특별자치도 익산시 왕궁면 제석사지로 310,54576,에이치엘홀딩스 주식회사,206861.0889,274170.2751
물류창고업체,영업중,전북특별자치도 전주시 덕진구 비석날로 25 (여의동),54855,쿠팡로지스틱스서비스(유),206930.7152,261574.459
물류창고업체,영업중,"경기도 오산시 동부대로 446, 오산 풍농물류센터 3층 (원동)",18150,롯데글로벌로지스(주),207035.5826,404495.0394
물류창고업체,영업중,경기도 평택시 진위면 동부대로 50,451-863,(주)신한로지스,207137.9901,400716.7346
물류창고업체,영업중,"경기도 의정부시 산단로98번길 65, 의정부우편집중국 3층 (용현동)",11787,(주)새로고침 의정부지점,207145.0086,471448.8487
물류창고업체,영업중,경기도 평택시 진위면 동부대로 56,451-861,(주)고려포장,207243.8515,400761.9506
물류창고업체,영업중,전북특별자치도 전주시 완산구 호동길 28 (삼천동3가),55075,(주)마티스컴퍼니,207318.4659,254700.0352
물류창고업체,영업중,"경기도 화성시 동탄산단1길 4, 3-2층 (방교동)",18487,롯데글로벌로지스(주)동탄의류센터,207359.2621,406711.6908
물류창고업체,영업중,"경기도 화성시 동탄산단3길 19-22, 상원로지스틱 5층 (방교동)",18487,(주)쉥커코리아,207369.9851,406794.1282
물류창고업체,영업중,경기도 화성시 동탄면 동탄산단3길 19-22,445-812,상원로지스틱주식회사,207369.9851,406794.1282
물류창고업체,영업중,충청남도 아산시 음봉면 월산로 156-23,31416,큐브코리아(주),207451.6437,371742.2168
물류창고업체,영업중,경기도 평택시 팽성읍 노와길 365,451-805,(주)하이리빙 평택물류센터,207677.7734,382925.9566
물류창고업체,영업중,충청남도 아산시 음봉면 월산로 157,336-863,천일정기화물자동차(주),207766.3757,372081.3489
물류창고업체,영업중,경기도 평택시 진위면 엘지로 222 (엘지전자(주)),17709,주식회사 엘엑스판토스,207804.1546,402421.8187
물류창고업체,영업중,전북특별자치도 전주시 완산구 콩쥐팥쥐로 1705-124 (효자동3가),54878,씨제이대한통운 주식회사,207914.6757,258274.7017
물류창고업체,영업중,경기도 평택시 진위면 삼남로 745-24,17718,주식회사명세,207952.6808,398453.9737
물류창고업체,영업중,전북특별자치도 익산시 왕궁면 국가식품로2길 41,54576,(주)에이디오인프라코어,208083.6524,275686.1841
물류창고업체,영업중,전북특별자치도 익산시 왕궁면 국가식품로2길 41,54576,(주)지에스네트웍스 익산지점,208083.6524,275686.1841
물류창고업체,영업중,전북특별자치도 익산시 왕궁면 국가식품로3길 46,54576,(주)농협물류,208143.4354,275521.3846
물류창고업체,영업중,전북특별자치도 익산시 왕궁면 국가식품로3길 55,54576,(주)그린스토어로지스,208254.6432,275655.1234
물류창고업체,영업중,"경기도 오산시 경기동로186번길 15, 롯데오산물류센터 (부산동)",18148,롯데글로벌로지스(주),208281.9489,406143.271
물류창고업체,영업중,경기도 화성시 동탄산단10길 74 (방교동),18487,코오롱인더스트리(주)FnC부문,208284.674,408971.5527
물류창고업체,영업중,"경기도 평택시 산단로 263, 물류창고 1동 (칠괴동)",17749,오뚜기물류서비스(주),208407.7429,392693.9342
물류창고업체,영업중,"경기도 평택시 산단로 263, 지하4층 (칠괴동)",17749,씨제이대한통운(주),208407.7429,392693.9342
물류창고업체,영업중,충청남도 천안시 서북구 성환읍 왕지1길 62,31009,롯데글로벌로지스(주),208529.6229,378087.1221
물류창고업체,영업중,충청남도 논산시 계백로 1082-1 (취암동),32973,논일창고,208533.222,300757.8148
물류창고업체,영업중,경기도 용인시 기흥구 기곡로 32 (하갈동),446-930,씨제이대한통운(주),208561.8184,416437.0874
물류창고업체,영업중,경기도 화성시 경기동로 220-17 (장지동),18509,쿠팡로지스틱스서비스 유한회사,208562.8735,406172.4761
물류창고업체,영업중,경기도 화성시 경기동로 220-17 (장지동),18509,씨제이대한통운(주),208562.8735,406172.4761
물류창고업체,영업중,"경기도 용인시 수지구 손곡로 38, 도자기물류센타 (동천동)",16827,쿠팡로지스틱스서비스 유한회사,208673.5849,426072.1918
물류창고업체,영업중,"경기도 용인시 수지구 손곡로 31, 삼양식품물류센타 (동천동)",16827,쿠팡로지스틱스서비스 유한회사,208674.3992,425959.1664
물류창고업체,영업중,경기도 용인시 수지구 수지로 422 (동천동),448-503,롯데글로벌로지스(주),208675.2565,425760.7495
물류창고업체,영업중,"경기도 용인시 기흥구 동탄기흥로 719, 다이소아성물류센타 (고매동)",17102,쿠팡로지스틱스서비스 유한회사,208742.4637,413571.2617
물류창고업체,영업중,경기도 평택시 진위면 마산6로 48,17716,롯데글로벌로지스 주식회사,208770.8328,398527.1742
물류창고업체,영업중,"경기도 용인시 수지구 손곡로 29, 4층 (동천동)",16827,(주)케이씨씨로지스틱스,208785.6712,425969.9196
물류창고업체,영업중,"경기도 용인시 기흥구 신수로 178, 한국야쿠르트 신갈물류센터 (신갈동)",16945,(주)에치와이,208832.3087,420462.2407
물류창고업체,영업중,"경기도 용인시 기흥구 덕영대로 1994, 1층 (상갈동)",17096,주식회사 컬리넥스트마일,208836.5935,417801.2954
물류창고업체,영업중,"전북특별자치도 전주시 덕진구 신복로 167 (팔복동4가, 농수산물유통공사)",54843,한국농수산식품유통공사,208902.9054,262593.6963
물류창고업체,영업중,충청남도 천안시 서북구 직산읍 양당로 6,31028,씨제이대한통운(주),208951.5394,374073.5279
물류창고업체,영업중,"경기도 용인시 기흥구 하갈로86번길 46, 롯데슈퍼물류센타 (하갈동)",17096,롯데글로벌로지스(주),208976.0861,417048.0104
물류창고업체,영업중,경기도 용인시 기흥구 하갈로15번길 34 (보라동),446-904,(주)아신 기흥물류센터,209048.9511,416420.2894
물류창고업체,영업중,경기도 화성시 영천로 179 (영천동),18462,씨제이대한통운(주),209062.5268,412904.5676
물류창고업체,영업중,충청남도 공주시 월미농공단지길 55 (월미동),32528,(주)지에스네트웍스 공주지점,209066.8998,332238.1616
물류창고업체,영업중,충청남도 공주시 월미농공단지길 55 (월미동),32528,(주)지에스네트웍스 공주지점,209066.8998,332238.1616
물류창고업체,영업중,충청남도 공주시 월미농공단지길 63 (월미동),32528,오뚜기물류서비스(주),209072.0538,332365.5478
물류창고업체,영업중,경기도 용인시 기흥구 하갈로15번길 54 (보라동),446-904,디에이치엘서플라이체인코리아(주),209079.2064,416282.0918
물류창고업체,영업중,전북특별자치도 전주시 덕진구 상리1길 14 (팔복동2가),54882,태전약품판매(주),209079.8758,261548.6828
물류창고업체,영업중,경기도 용인시 기흥구 하갈로15번길 54 (보라동),446-904,(주)천안물류,209083.5406,416216.7015
물류창고업체,영업중,경기도 용인시 기흥구 동탄기흥로 776 (고매동),446-901,씨펙스(주),209096.1235,413961.0771
물류창고업체,영업중,경기도 평택시 도일유통길 69 (도일동),459-090,무림통운(주),209137.5031,392974.6664
물류창고업체,영업중,경기도 평택시 도일유통길 87 (도일동),459-090,한국농수산식품유통공사,209167.6997,393129.066
물류창고업체,영업중,충청남도 천안시 서북구 직산읍 금곡로 1,31029,주식회사 케이제이로지스,209182.4065,373320.6673
물류창고업체,영업중,경기도 용인시 기흥구 기흥단지로 2 (고매동),17086,(주)한진,209215.3264,413349.1109
물류창고업체,영업중,경기도 용인시 기흥구 원고매로2번길 29 (고매동),446-901,씨제이대한통운(주),209252.6848,413151.643
물류창고업체,영업중,충청남도 공주시 월미농공단지길 12-3 (월미동),32528,오뚜기물류서비스(주) 중부2센터,209328.6891,332051.4417
물류창고업체,영업중,경기도 평택시 도일유통길 64 (도일동),459-090,아디다스코리아(유),209346.4886,392916.0223
물류창고업체,영업중,경기도 평택시 도일유통길 98 (도일동),459-090,(주)농협물류,209437.5681,393287.3338
물류창고업체,영업중,"경기도 평택시 유천로 49, 한라홀딩스 평택냉장 (합정동)",17878,주식회사 이브이로지스,209494.3729,386193.7951
물류창고업체,영업중,"경기도 평택시 유천로 49, 한라홀딩스 평택냉장 (합정동)",17878,원진물류 주식회사,209494.3729,386193.7951
물류창고업체,영업중,경기도 평택시 신평로 41 (유천동),450-030,유천창고,209554.4759,385553.3251
물류창고업체,영업중,경기도 용인시 기흥구 구갈로 71-25 (신갈동),446-598,용마로지스(주),209586.8974,419939.4719
물류창고업체,영업중,충청남도 천안시 서북구 성환읍 신방1길 22,331-808,주식회사 태봉,209778.2829,380704.4085
물류창고업체,영업중,경기도 용인시 기흥구 신구로12번길 23 (구갈동),16970,쿠팡로지스틱스서비스 유한회사,209834.5873,419180.0736
물류창고업체,영업중,충청남도 천안시 서북구 4산단3로 36-28 (차암동),31074,쿠팡로지스틱스서비스 유한회사,209873.9299,372892.5122
물류창고업체,영업중,경기도 용인시 기흥구 고매로43번길 1 (공세동),17085,주식회사 티에프글로벌냉장,209990.3196,414464.9499
물류창고업체,영업중,"경기도 용인시 기흥구 고매로 80, 동원물류 고매 농수산물종합유통센터 지상 2층 (고매동)",17086,쿠팡로지스틱스서비스 유한회사,210268.9985,414175.8114
물류창고업체,영업중,경기도 남양주시 별내면 청학로 83,12089,쿠팡로지스틱스서비스 유한회사,210304.7679,467223.2873
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 테크노밸리2로 32,55314,유한회사 시에스엘,210423.8808,274362.7673
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 테크노밸리2로 32,55314,동원로엑스(주),210423.8808,274362.7673
물류창고업체,영업중,충청남도 천안시 서북구 한들1로 123 (백석동),31092,(주)지오영,210447.8385,370282.6454
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 우동로 77,55314,(주)엘앤티,210492.4765,274690.2995
물류창고업체,영업중,경기도 용인시 처인구 남사읍 천덕산로 116-4,17118,(주)다올로지스틱,210561.0265,401187.7688
물류창고업체,영업중,경기도 포천시 소흘읍 호국로 78,11184,쿠팡로지스틱스서비스 유한회사,210582.6106,475527.626
물류창고업체,영업중,"전북특별자치도 완주군 봉동읍 테크노밸리3로 65, 전주현대글로비스",55314,현대글로비스(주),210683.915,274948.3796
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 테크노밸리3로 75,565-906,(주)엘엑스판토스 전주2지점,210832.2594,274917.8067
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 완주산단7로 55,565-902,롯데글로벌로지스(주),211088.8715,272855.6027
물류창고업체,영업중,경기도 화성시 동탄물류1로 13 (신동),18465,쿠팡풀필먼트서비스 유한회사,211150.671,407819.9792
물류창고업체,영업중,경기도 화성시 동탄물류1로 13 (신동),18465,쿠팡로지스틱스서비스 유한회사,211150.671,407819.9792
물류창고업체,영업중,"경기도 용인시 처인구 남사읍 통삼로171번길 10, 명지",17118,(주)에스앤케이,211228.9441,401677.0343
물류창고업체,영업중,경기도 용인시 처인구 남사읍 전나무골길2번길 56-8,17118,위너스물류,211462.5472,405735.2838
물류창고업체,영업중,경기도 용인시 처인구 남사읍 전나무골길2번길 56-8,17118,솔로몬물류(주),211462.5472,405735.2838
물류창고업체,영업중,충청남도 공주시 의당면 의당길 264,32519,씨제이대한통운(주),211555.6226,336290.4786
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 완주산단2로 286 (유)하나물류,55318,(유)하나물류,211617.0432,273358.3592
물류창고업체,영업중,경기도 화성시 동탄물류로 48 (신동),18465,(주)아이로지스틱스,211639.0712,407626.0088
물류창고업체,영업중,"경기도 화성시 동탄물류로 48, B동 1~B2층 (신동)",18465,씨제이대한통운(주),211639.0712,407626.0088
물류창고업체,영업중,"경기도 화성시 동탄물류로 48, 화성동탄물류단지 B동 3,4층 (신동)",18465,주식회사 지마켓,211639.0712,407626.0088
물류창고업체,영업중,"경기도 화성시 동탄물류로 48, B동 2층 (신동)",18465,(주)코업로지스틱스,211639.0712,407626.0088
물류창고업체,영업중,"경기도 화성시 동탄물류로 48, B동 2층 (신동)",18465,쿠팡로지스틱스,211639.0712,407626.0088
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 완주산단2로 276,565-902,(유)현진물류,211653.9912,273222.6651
물류창고업체,영업중,경기도 안성시 원곡면 뱀골길 9-32,456-812,용마로지스주식회사,211656.7659,394619.702
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 완주산단2로 282-21,565-902,하이로지스(주),211708.3474,273407.3706
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 완주산단2로 282-10 (유)진로지스틱,55318,씨제이대한통운(주),211720.6382,273260.5635
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 완주산단2로 282-23,55318,(유)로지스진,211776.8606,273432.7049
물류창고업체,영업중,경기도 용인시 처인구 남사읍 통삼로 282-21,17118,(주)아신남사종합물류센타,211777.0297,402300.7803
물류창고업체,영업중,"경기도 용인시 처인구 남사읍 처인성로 22, 용인문구사업협동조합",17118,(주)씨엔드에치,211826.9829,400707.0545
물류창고업체,영업중,전북특별자치도 완주군 봉동읍 완주산단2로 282-22,55318,쿠팡로지스틱스서비스(유),211846.1724,273327.4004
물류창고업체,영업중,"충청남도 논산시 은진면 동산산업단지로 101-51, 1층층",33020,(주)에치와이,211993.5626,292743.3224
물류창고업체,영업중,"경기도 화성시 동탄물류로 103, C블럭 1층 (신동)",18465,(주)코업로지스틱스,212050.5178,407710.2473
물류창고업체,영업중,경기도 평택시 월곡길 77 (월곡동),450-151,용마로지스(주),212118.1447,391208.9691
물류창고업체,영업중,"경기도 포천시 삼육사로 1986, 4층 (설운동)",11160,쿠팡로지스틱스서비스 유한회사,212315.3072,484512.5566
물류창고업체,영업중,경기도 구리시 동구릉로460번길 29 (사노동),11906,주식회사 한진,212393.498,459581.4045
물류창고업체,영업중,경기도 구리시 동구릉로 266 (인창동),11907,쿠팡로지스틱스서비스 유한회사(구리1캠프),212416.3273,457742.6607
물류창고업체,영업중,경기도 용인시 기흥구 중부대로 745 (상하동),446-515,엠앤엠통운(주) 신갈물류센터,212458.3118,417778.1094
물류창고업체,영업중,"경기도 안성시 원곡면 지문로 393, 켄달스퀘어LP산하센터 4층",17554,용마로지스 주식회사,212515.6504,396999.978
